Select,CRN,Subj,Section,CMP,Credits,Title,Days,Time,Cap,Act,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructors,Date,Location,Attributes
NR,80107,CSCI,261,C,C,3.000,PROGRAMMING CONCEPTS,MWF,10:00am-10:50am,45,41,4,0,0,0,0,0,0,Jeffrey R Paone (P),08/23-12/17,MZ 026,UG_Req
NR,80687,CSCI,261,D,C,3.000,PROGRAMMING CONCEPTS,MWF,11:00am-11:50am,38,36,2,0,0,0,0,0,0,"Kathleen Marie Kelly (P), Jeffrey R Paone",08/23-12/17,BB 253,UG_Req
NR,80108,CSCI,261,E,C,3.000,PROGRAMMING CONCEPTS,MWF,12:00pm-12:50pm,45,39,6,0,0,0,0,0,0,"Kathleen Marie Kelly (P), Jeffrey R Paone",08/23-12/17,MZ 026,UG_Req
NR,80109,CSCI,261,F,C,3.000,PROGRAMMING CONCEPTS,MWF,03:00pm-03:50pm,45,33,12,0,0,0,0,0,0,"Connor Allan Barnes (P), Jeffrey R Paone",08/23-12/17,MZ 026,UG_Req
NR,81934,CSCI,261,OL,O,3.000,PROGRAMMING CONCEPTS,AAA,00:00zm-00:00zm,25,22,3,0,0,0,0,0,0,"Dorothy Ann Mann (P), Jeffrey R Paone",08/23-10/18,ONLINE,UG_Req
NR,80301,CSCI,262,A,C,3.000,DATA STRUCTURES,MW,12:00pm-12:50pm,83,79,4,0,0,0,0,0,0,"Seth David Dale (P), Wendy Denise Fisher",08/23-12/17,MZ 126,UG_Req
NR,80110,CSCI,262,B,C,3.000,DATA STRUCTURES,MW,01:00pm-01:50pm,73,72,1,0,0,0,0,0,0,"Wendy Denise Fisher (P), Rion Gipson- Hansen",08/23-12/17,MZ 326,UG_Req
NR,81342,CSCI,262,C,C,3.000,DATA STRUCTURES,MW,02:00pm-02:50pm,73,71,2,0,0,0,0,0,0,"Joseph R Lovato (P), Wendy Denise Fisher",08/23-12/17,AH 340,UG_Req
NR,82265,CSCI,262,D,C,3.000,DATA STRUCTURES,MW,03:00pm-03:50pm,60,46,14,0,0,0,0,0,0,Wendy Denise Fisher (P),08/23-12/17,AH 340,UG_Req
C,81935,CSCI,262,OL,O,3.000,DATA STRUCTURES,AAA,00:00zm-00:00zm,30,30,0,0,0,0,0,0,0,Wendy Denise Fisher (P),10/20-12/15,ONLINE,UG_Req
C,80980,CSCI,262,R01 C,0.000,DATA STRUCTURES,F,12:00,pm-12:50pm60,60,0,0,0,0,0,0,0,Seth David,"Dale (P), Wendy Denise Fisher",08/23-12/17,MZ 022,UG_Req
NR,80981,CSCI,262,R02 C,0.000,DATA STRUCTURES,F,01:00,pm-01:50pm60,58,2,0,0,0,0,0,0,Rion Gipson-,"Hansen (P), Wendy Denise Fisher",08/23-12/17,MZ 026,UG_Req
NR,80812,CSCI,262,R03 C,0.000,DATA STRUCTURES,F,02:00,pm-02:50pm60,58,2,0,0,0,0,0,0,Joseph R,"Lovato (P), Wendy Denise Fisher",08/23-12/17,MZ 026,UG_Req
NR,80895,CSCI,262,R04 C,0.000,DATA STRUCTURES,F,04:00,pm-04:50pm60,52,8,0,0,0,0,0,0,Joseph R,"Lovato (P), Wendy Denise Fisher",08/23-12/17,MZ 022,UG_Req
NR,82273,CSCI,262,R05 C,0.000,DATA STRUCTURES,F,02:00,pm-02:50pm60,40,20,0,0,0,0,0,0,Rion Gipson-,"Hansen (P), Wendy Denise Fisher",08/23-12/17,MZ 022,UG_Req
C,80310,CSCI,274,A,C,1.000,INTRODUCTION TO THE LINUX OPERATING SYSTEM,W,02:00pm-02:50pm,60,60,0,0,0,0,0,0,0,"Rocco G Marchitto (P), Ameliaann Blaisy Read",08/23-12/17,MZ 022,UG_Req
NR,80867,CSCI,274,B,C,1.000,INTRODUCTION TO THE LINUX OPERATING SYSTEM,W,03:00pm-03:50pm,95,71,24,0,0,0,0,0,0,"Rocco G Marchitto (P), Ameliaann Blaisy Read",08/23-12/17,CK 130,UG_Req
C,80963,CSCI,274,C,C,1.000,INTRODUCTION TO THE LINUX OPERATING SYSTEM,F,10:00am-10:50am,60,60,0,0,0,0,0,0,0,"Colin Ross Randall (P), Ameliaann Blaisy Read",08/23-12/17,MZ 022,UG_Req
NR,82264,CSCI,274,D,C,1.000,INTRODUCTION TO THE LINUX OPERATING SYSTEM,F,09:00am-09:50am,60,59,1,0,0,0,0,0,0,"Rocco G Marchitto (P), Ameliaann Blaisy Read",08/23-12/17,MZ 022,UG_Req
C,80964,CSCI,303,A,C,3.000,INTRODUCTION,TO DATA,SCIENCETR08:00am-,09:15,am,52,55,-3,0,0,0,68,"66 2 Morgan Dallas Cox (P), Wendy Denise Fisher",08/23-12/17,AH 330,UG_Req
C,81713,CSCI,303,OL,O,3.000,INTRODUCTION,TO DATA,SCIENCEAAA00:00zm-,00:00,zm,42,42,0,0,0,0,62,"60 2 Morgan Dallas Cox (P), Wendy Denise Fisher",08/23-10/18,ONLINE,UG_Req
NR,80111,CSCI,306,A,C,3.000,SOFTWARE ENGINEERING,TR,11:00am-12:15pm,60,59,1,0,0,0,0,0,0,Mark Lewis Baldwin (P),08/23-12/17,MZ 022,UG_Req
NR,80813,CSCI,306,B,C,3.000,SOFTWARE ENGINEERING,TR,02:00pm-03:15pm,60,57,3,0,0,0,0,0,0,Mark Lewis Baldwin (P),08/23-12/17,MZ 022,UG_Req
NR,81573,CSCI,306,C,C,3.000,SOFTWARE ENGINEERING,TR,05:00pm-06:15pm,60,42,18,0,0,0,0,0,0,Mark Lewis Baldwin (P),08/23-12/17,MZ 022,UG_Req
NR,80114,CSCI,341,A,C,3.000,COMPUTER ORGANIZATION,MWF,02:00pm-02:50pm,63,62,1,0,0,0,0,0,0,Ameliaann Blaisy Read (P),08/23-12/17,MZ 108,UG_Req
NR,80965,CSCI,341,B,C,3.000,COMPUTER ORGANIZATION,MWF,11:00am-11:50am,63,58,5,0,0,0,0,0,0,"Kyle Shay Thomas Moran (P), Ameliaann Blaisy Read",08/23-12/17,BB W210,UG_Req
NR,82179,CSCI,341,C,C,3.000,COMPUTER ORGANIZATION,MWF,03:00pm-03:50pm,73,63,10,0,0,0,0,0,0,"Michael C Humphrey (P), Ameliaann Blaisy Read",08/23-12/17,MZ 326,UG_Req
NR,80688,CSCI,358,A,C,3.000,DISCRETE MATHEMATICS,TR,09:30am-10:45am,82,77,5,0,0,0,0,0,0,Dejun Yang (P),08/23-12/17,BE 241,UG_Req
NR,81343,CSCI,358,B,C,3.000,DISCRETE MATHEMATICS,TR,11:00am-12:15pm,82,80,2,0,0,0,0,0,0,Dejun Yang (P),08/23-12/17,BE 108,UG_Req
NR,81344,CSCI,370,A,C,4.500,ADVANCED SOFTWARE ENGINEERING,TR,09:30am-12:15pm,84,83,1,0,0,0,0,0,0,"Jeffrey R Paone (P), Donna Marie Bodeau, Eric Lawrence Dattore, Christopher Travis Johnson, Kathleen Marie Kelly",08/23-12/17,CO 209,UG_Req
NR,82023,CSCI,395,A,C,1.000,INDUSTRY,EXPLORATION II,W03:00pm-05:00,pm,16,13,3,0,0,0,0,0,0 Tracy K Camp (P),08/23-12/17,MC 314,No_Special_Notes
NR,82278,CSCI,398A A,1.000,SP TPS: BRIDGE,SEMINAR,W,04:00pm-3013,17,Tracy K,Camp (P),08/23- MZ 226 COURSE 04:50 pm C 80115 CSCI 400 A C 3.000 PRINCIPLES OF PROGRAMMING LANGUAGES TR 02:00 pm- 03:15 pm 60 67 -7 0 0 0 0 0 0 Jedidiah R McClurg (P) 08/23-12/17,MZ 226,COURSE,04:50,80115 CSCI,400,A,C,12/17,BE 108,UG_Req
C,81574,CSCI,400,B,C,3.000,PRINCIPLES OF PROGRAMMING LANGUAGES,TR,03:30pm-04:45pm,63,65,-2,0,0,0,0,0,0,"Jonathan Sumner Van Evans (P), Jedidiah R McClurg",08/23-12/17,MZ 108,UG_Req
NR,80754,CSCI,403,A,C,3.000,DATA BASE MANAGEMENT,MWF,09:00am-09:50am,65,64,1,0,0,0,0,0,0,Ameliaann Blaisy Read (P),08/23-12/17,MZ 326,UG_Req
NR,81345,CSCI,403,B,C,3.000,DATA BASE MANAGEMENT,MWF,10:00am-10:50am,67,65,2,0,0,0,0,0,0,Ameliaann Blaisy Read (P),08/23-12/17,GC PET,UG_Req
NR,80233,CSCI,406,A,C,3.000,ALGORITHMS,MWF,12:00pm-12:50pm,130,128 2,0,0,0,0,0,0,Dinesh,Prakash Mehta (P),08/23-12/17,BB W280,UG_Req
NR,80841,CSCI,423,A,C,3.000,COMPUTER,SIMULATION,TR12:30pm-01:45,pm,45,37,8,0,0,0,0,0,0 Keith E Hellman (P),08/23-12/17,BE 108,No_Special_Notes
NR,81687,CSCI,436,A,C,3.000,HUMAN-ROBOT,INTERACTION,MW02:00pm-02:50,pm,30,18,12,0,0,0,60,41,19 Thomas Emrys Williams (P),08/23-12/17,BB 125,No_Special_Notes
C,82150,CSCI,436,LA,C,0.000,HUMAN-ROBOT,INTERACTION,F01:00pm-03:00,pm,12,10,2,0,0,0,30,30,0 Thomas Emrys Williams (P),08/23-12/17,BB 125,No_Special_Notes
NR,82151,CSCI,436,LB,C,0.000,HUMAN-ROBOT,INTERACTION,F03:01pm-05:00,pm,15,8,7,0,0,0,30,11,19 Thomas Emrys Williams (P),08/23-12/17,BB 125,No_Special_Notes
NR,80979,CSCI,437,A,C,3.000,INTRODUCTION,TO COMPUTER,VISIONMWF03:00pm-,03:50,pm,60,59,1,0,0,0,76,"67 9 Ryan Blake Jackson (P), Ruchen Wen , Thomas Emrys Williams",08/23-12/17,CT 231,UG_Req
NR,80789,CSCI,441,A,C,3.000,COMPUTER,GRAPHICS,MW01:00pm-01:50,60,46,14,0,0,0,0,0,0 Jeffrey R Paone (P) 08/23- AH 340 F 01:00 pm- 01:50 pm Jeffrey R Paone (P) 08/23-12/17,08/23-,12/17,MZ 022,No_Special_Notes
NR,80116,CSCI,442,A,C,3.000,OPERATING,SYSTEMS,TR12:30pm-01:45,pm,71,66,5,0,0,0,0,0,"0 Lucas Henke (P), Mehmet Esat Belviranli",08/23-12/17,MZ 326,UG_Req
NR,81575,CSCI,442,B,C,3.000,OPERATING,SYSTEMS,TR03:30pm-04:45,pm,70,59,11,0,0,0,0,0,"0 Lucas Henke (P), Mehmet Esat Belviranli",08/23-12/17,MZ 326,UG_Req
C,81346,CSCI,445,A,O,3.000,WEB,PROGRAMMING,AAA00:00zm-00:00,zm,78,78,0,0,0,0,0,0,0 Cynthia A Rader (P),08/23-12/17,ONLINE,No_Special_Notes
NR,81577,CSCI,455,A,C,3.000,GAME THEORY AND NETWORKS,TR,02:00pm-03:15pm,21,20,1,0,0,0,52,48,4,Dejun Yang (P),08/23-12/17,AH 330,No_Special_Notes
NR,80966,CSCI,470,A,C,3.000,INTRODUCTION,TO MACHINE,LEARNINGTR11:00am-,12:15,pm,59,56,3,0,0,0,66,"59 7 Matthew Jay Roos (P), Wendy Denise Fisher",08/23-12/17,CO 219,UG_Req
NR,81291,CSCI,470,B,C,3.000,INTRODUCTION,TO MACHINE,LEARNINGTR02:00pm-,03:15,pm,60,58,2,0,0,0,68,"60 8 Matthew Jay Roos (P), Wendy Denise Fisher",08/23-12/17,CO 219,UG_Req
NR,81945,CSCI,470,OL,O,3.000,INTRODUCTION,TO MACHINE,LEARNINGAAAzm-00:00,zm,43,35,8,0,0,0,50,43,7 Wendy Denise Fisher (P) 10/20- 12/15 AAA 00:00 zm-00:00,00:00,zm,UG_Req
NR,80755,CSCI,471,A,C,3.000,COMPUTER,NETWORKS I,MWF11:00am-11:50,am,83,82,1,0,0,0,0,0,0 Phillip Richardson Romig (P),08/23-12/17,BB W250,UG_Req
C,80842,CSCI,475,A,C,3.000,INFORMATION SECURITY AND PRIVACY,MWF,10:00am-10:50am,64,64,0,0,0,0,0,0,0,Phillip Richardson Romig (P),08/23-12/17,"AH 340,CT 231",UG_Req
NR,82195,CSCI,475,B,C,3.000,INFORMATION SECURITY AND PRIVACY,MW,04:00pm-6027,33,0,0,0,0,0,0,"08/23- AH 340 UG Required PRIVACY 04:50 pm Phillip Richardson Romig Crse for Schdlng F 04:00 pm- 04:50 pm Ahmed Alshehri (P), Phillip Richardson Romig 08/23-12/17",AH 340,UG,12/17,CT 231,UG_Req
NR,82096,CSCI,478,A,C,3.000,INTRODUCTION TO BIOINFORMATICS,TR,08:00am-09:15am,25,15,10,0,0,0,72,49,23,Hua Wang (P),08/23-12/17,MZ 226,No_Special_Notes
NR,81226,CSCI,480,A,C,3.000,COMPUTER,SCIENCE,HONORS THESISAAA00:00zm-,00:00,zm,3,3,0,0,0,0,0 0 Tracy K Camp (P),0,08/23-12/17,NR NR,No_Special_Notes
NR,81227,CSCI,480,B,C,3.000,COMPUTER,SCIENCE,HONORS THESISAAA00:00zm-,00:00,zm,3,3,0,0,0,0,0 0 Neil T Dantam (P),0,08/23-12/17,NR NR,No_Special_Notes
NR,81235,CSCI,480,C,C,3.000,COMPUTER,SCIENCE,HONORS THESISAAA00:00zm-,00:00,zm,3,3,0,0,0,0,0 0 Qi Han (P),0,08/23-12/17,NR NR,No_Special_Notes
NR,81237,CSCI,480,E,C,3.000,COMPUTER,SCIENCE,HONORS THESISAAA00:00zm-,00:00,zm,3,3,0,0,0,0,0 0 Dinesh Prakash Mehta (P),0,08/23-12/17,NR NR,No_Special_Notes
NR,81238,CSCI,480,F,C,3.000,COMPUTER,SCIENCE,HONORS THESISAAA00:00zm-,00:00,zm,3,1,2,0,0,0,0 0 Hua Wang (P),0,08/23-12/17,NR NR,No_Special_Notes
NR,81239,CSCI,480,G,C,3.000,COMPUTER,SCIENCE,HONORS THESISAAA00:00zm-,00:00,zm,3,3,0,0,0,0,0 0 Thomas Emrys Williams (P),0,08/23-12/17,NR NR,No_Special_Notes
NR,81240,CSCI,480,H,C,3.000,COMPUTER,SCIENCE,HONORS THESISAAA00:00zm-,00:00,zm,3,3,0,0,0,0,0 0 Bo Wu (P),0,08/23-12/17,NR NR,No_Special_Notes
NR,81241,CSCI,480,I,C,3.000,COMPUTER,SCIENCE,HONORS THESISAAA00:00zm-,00:00,zm,3,3,0,0,0,0,0 0 Dejun Yang (P),0,08/23-12/17,NR NR,No_Special_Notes
NR,81242,CSCI,480,J,C,3.000,COMPUTER,SCIENCE,HONORS THESISAAA00:00zm-,00:00,zm,3,3,0,0,0,0,0 0 Chuan Yue (P),0,08/23-12/17,NR NR,No_Special_Notes
NR,81243,CSCI,480,K,C,3.000,COMPUTER,SCIENCE,HONORS THESISAAA00:00zm-,00:00,zm,3,3,0,0,0,0,0 0 Hao Zhang (P),0,08/23-12/17,NR NR,No_Special_Notes
NR,81688,CSCI,536,A,C,3.000,HUMAN-ROBOT,INTERACTION,MW02:00pm-02:50,pm,29,23,6,0,0,0,60,41,19 Thomas Emrys Williams (P),08/23-12/17,BB 125,No_Special_Notes
C,82152,CSCI,536,LA,C,0.000,HUMAN-ROBOT,INTERACTION,F01:00pm-03:00,pm,18,20,-2,0,0,0,30,30,0 Thomas Emrys Williams (P),08/23-12/17,BB 125,No_Special_Notes
NR,82153,CSCI,536,LB,C,0.000,HUMAN-ROBOT,INTERACTION,F03:00pm-05:00,pm,15,3,12,0,0,0,30,11,19 Thomas Emrys Williams (P),08/23-12/17,BB 125,No_Special_Notes
NR,81576,CSCI,555,A,C,3.000,GAME THEORY,AND NETWORKS,TR02:00pm-03:15,pm,31,28,3,0,0,0,52,48,4 Dejun Yang (P),08/23-12/17,AH 330,No_Special_Notes
NR,81947,CSCI,560,OL,O,3.000,FUNDAMENTALS,OF COMPUTER,NETWORKSAAA00:00zm-,00:00,zm,30,10,20,0,0,0,0 0 Qi Han (P),0,08/23-10/18,ONLINE,No_Special_Notes
NR,80364,CSCI,561,A,C,3.000,THEORY OF,COMPUTATION,TR12:30pm-01:45,pm,67,63,4,0,0,0,0,0,0 Neil T Dantam (P),08/23-12/17,CO 209,No_Special_Notes
NR,81975,CSCI,572,A,C,3.000,COMPUTER,NETWORKS II,TR02:00pm-03:15,pm,60,14,46,0,0,0,90,14,76 Qi Han (P),08/23-12/17,HH 202,No_Special_Notes
NR,81686,CSCI,578,A,C,BIOINFORMATICS TR,08:00,am-09:153526,9,72,49,23,Hua Wang,(P),"08/23- MZ 226 am NR 81948 CSCI 585 OLA O 3.000 INFORMATION SECURITY AND PRIVACY AAA 00:00 zm- 00:00 zm 30 14 16 0 0 0 0 0 0 Weiping Pei (P), Chuan Yue 08/23-12/17",MZ 226,am,NR,81948 CSCI,12/17,ONLINE,No_Special_Notes
NR,82044,CSCI,598A A,C,3.000,SP TPS: GRAPH,ANALYSIS AND,NETWORK,SCIENCEMW03:00pm-,04:15,pm,30,9,21,0,0,0,0 0 Dinesh Prakash Mehta (P),0,08/23-12/17,AH 141,No_Special_Notes
NR,82101,CSCI,598A B,C,3.000,PRO.,VERIFICATION &,SYNTH.,TR11:00am-12:15,pm,30,8,22,0,0,0,0,0,0 Jedidiah R McClurg (P),08/23-12/17,CO 131,No_Special_Notes
NR,80329,CSCI,700,01,C,1.000-6.000,MASTERS,PROJECT,CREDITSAAA00:00zm-,00:00,zm,30,1,29,0,0,0,"0 0 Christine Liebe (P), Tracy K Camp",0,08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,80330,CSCI,700,03,C,1.000-6.000,MASTERS,PROJECT,CREDITSAAA00:00zm-,00:00,zm,30,1,29,0,0,0,0 0 Qi Han (P),0,08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,80331,CSCI,700,04,C,1.000-6.000,MASTERS,PROJECT,CREDITSAAA00:00zm-,00:00,zm,30,30,0,0,0,0,0 0 Dinesh Prakash Mehta (P),0,08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,80745,CSCI,700,05,C,1.000-6.000,MASTERS,PROJECT,CREDITSAAA00:00zm-,00:00,zm,30,30,0,0,0,0,0 0 Bo Wu (P),0,08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,80801,CSCI,700,06,C,1.000-6.000,MASTERS,PROJECT,CREDITSAAA00:00zm-,00:00,zm,30,30,0,0,0,0,0 0 Chuan Yue (P),0,08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,80557,CSCI,700,07,C,1.000-6.000,MASTERS,PROJECT,CREDITSAAA00:00zm-,00:00,zm,30,2,28,0,0,0,0 0 Hua Wang (P),0,08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,80689,CSCI,700,08,C,1.000-6.000,MASTERS,PROJECT,CREDITSAAA00:00zm-,00:00,zm,30,30,0,0,0,0,0 0 Dejun Yang (P),0,08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,80756,CSCI,700,09,C,1.000-6.000,MASTERS,PROJECT,CREDITSAAA00:00zm-,00:00,zm,30,30,0,0,0,0,0 0 Hao Zhang (P),0,08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,81040,CSCI,700,10,C,1.000-6.000,MASTERS,PROJECT,CREDITSAAA00:00zm-,00:00,zm,30,30,0,0,0,0,0 0 Neil T Dantam (P),0,08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,81041,CSCI,700,12,C,1.000-6.000,MASTERS,PROJECT,CREDITSAAA00:00zm-,00:00,zm,30,30,0,0,0,0,0 0 Thomas Emrys Williams (P),0,08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,81695,CSCI,700,13,C,1.000-6.000,MASTERS,PROJECT,CREDITSAAA00:00zm-,00:00,zm,30,30,0,0,0,0,0 0 Jedidiah R McClurg (P),0,08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,81776,CSCI,700,14,C,1.000-6.000,MASTERS,PROJECT,CREDITSAAA00:00zm-,00:00,zm,30,3,27,0,0,0,0 0 Mehmet Esat Belviranli (P),0,08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,82204,CSCI,700,15,C,1.000-6.000,MASTERS,PROJECT,CREDITSAAAzm-00:00,zm,1,0,1,0,0,0,0,0,0 Wendy Denise Fisher (P) 08/23- 12/17 AAA 00:00 zm-00:00,00:00,zm,Summer_Grad_TARA_Fee
NR,80400,CSCI,707,01,C,1.000-15.000,GRADUATE THESIS / DISSERTATION RESEARCH CREDIT,AAA,00:00zm-00:00zm,30,1,29,0,0,0,0,0,0,Tracy K Camp (P),08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,80401,CSCI,707,03,C,1.000-15.000,GRADUATE THESIS / DISSERTATION RESEARCH CREDIT,AAA,00:00zm-00:00zm,30,3,27,0,0,0,0,0,0,Qi Han (P),08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,80402,CSCI,707,04,C,1.000-15.000,GRADUATE THESIS / DISSERTATION RESEARCH CREDIT,AAA,00:00zm-00:00zm,30,2,28,0,0,0,0,0,0,Dinesh Prakash Mehta (P),08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,80746,CSCI,707,05,C,1.000-15.000,GRADUATE THESIS / DISSERTATION RESEARCH CREDIT,AAA,00:00zm-00:00zm,30,5,25,0,0,0,0,0,0,Bo Wu (P),08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,80403,CSCI,707,06,C,1.000-15.000,GRADUATE THESIS / DISSERTATION RESEARCH CREDIT,AAA,00:00zm-00:00zm,30,7,23,0,0,0,0,0,0,Hao Zhang (P),08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,80452,CSCI,707,08,C,1.000-15.000,GRADUATE THESIS / DISSERTATION RESEARCH CREDIT,AAA,00:00zm-00:00zm,30,5,25,0,0,0,0,0,0,Hua Wang (P),08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,80682,CSCI,707,09,C,1.000-15.000,GRADUATE THESIS / DISSERTATION RESEARCH CREDIT,AAA,00:00zm-00:00zm,30,2,28,0,0,0,0,0,0,Dejun Yang (P),08/23-12/17,NR NR,Summer_Grad_TARA_Fee
NR,80802,CSCI,707,10,C,1.000-15.000,GRADUATE THESIS / DISSERTATION RESEARCH CREDIT,AAA,00:00zm-00:00zm,30,4,26,0,0,0,0,0,0,Chuan Yue (P),08/23-12/17,NR NR,Summer_Grad_TARA_Fee
